Entity,Code,Date,daily_new_confirmed,annotations,lshtm_median,lshtm_lower,lshtm_upper
Afghanistan,AFG,2020-01-02,0.0,,,,
Afghanistan,AFG,2020-01-03,0.0,,,,
Afghanistan,AFG,2020-01-04,0.0,,,,
Afghanistan,AFG,2020-01-05,0.0,,,,
Afghanistan,AFG,2020-01-06,0.0,,,,
Afghanistan,AFG,2020-01-07,0.0,,,,
Afghanistan,AFG,2020-01-08,0.0,,,,
Afghanistan,AFG,2020-01-09,0.0,,,,
Afghanistan,AFG,2020-01-10,0.0,,,,
Afghanistan,AFG,2020-01-11,0.0,,,,
Afghanistan,AFG,2020-01-12,0.0,,,,
Afghanistan,AFG,2020-01-13,0.0,,,,
Afghanistan,AFG,2020-01-14,0.0,,,,
Afghanistan,AFG,2020-01-15,0.0,,,,
Afghanistan,AFG,2020-01-16,0.0,,,,
Afghanistan,AFG,2020-01-17,0.0,,,,
Afghanistan,AFG,2020-01-18,0.0,,,,
Afghanistan,AFG,2020-01-19,0.0,,,,
Afghanistan,AFG,2020-01-20,0.0,,,,
Afghanistan,AFG,2020-01-21,0.0,,,,
Afghanistan,AFG,2020-01-22,0.0,,,,
Afghanistan,AFG,2020-01-23,0.0,,,,
Afghanistan,AFG,2020-01-24,0.0,,,,
Afghanistan,AFG,2020-01-25,0.0,,,,
Afghanistan,AFG,2020-01-26,0.0,,,,
Afghanistan,AFG,2020-01-27,0.0,,,,
Afghanistan,AFG,2020-01-28,0.0,,,,
Afghanistan,AFG,2020-01-29,0.0,,,,
Afghanistan,AFG,2020-01-30,0.0,,,,
Afghanistan,AFG,2020-01-31,0.0,,,,
Afghanistan,AFG,2020-02-01,0.0,,,,
Afghanistan,AFG,2020-02-02,0.0,,,,
Afghanistan,AFG,2020-02-03,0.0,,,,
Afghanistan,AFG,2020-02-04,0.0,,,,
Afghanistan,AFG,2020-02-05,0.0,,,,
Afghanistan,AFG,2020-02-06,0.0,,,,
Afghanistan,AFG,2020-02-07,0.0,,,,
Afghanistan,AFG,2020-02-08,0.0,,,,
Afghanistan,AFG,2020-02-09,0.0,,,,
Afghanistan,AFG,2020-02-10,0.0,,,,
Afghanistan,AFG,2020-02-11,0.0,,,,
Afghanistan,AFG,2020-02-12,0.0,,,,
Afghanistan,AFG,2020-02-13,0.0,,,,
Afghanistan,AFG,2020-02-14,0.0,,,,
Afghanistan,AFG,2020-02-15,0.0,,,,
Afghanistan,AFG,2020-02-16,0.0,,,,
Afghanistan,AFG,2020-02-17,0.0,,,,
Afghanistan,AFG,2020-02-18,0.0,,,,
Afghanistan,AFG,2020-02-19,0.0,,,,
Afghanistan,AFG,2020-02-20,0.0,,,,
Afghanistan,AFG,2020-02-21,0.0,,,,
Afghanistan,AFG,2020-02-22,0.0,,,,
Afghanistan,AFG,2020-02-23,0.0,,,,
Afghanistan,AFG,2020-02-24,0.0,,,,
Afghanistan,AFG,2020-02-25,0.14286,,,,
Afghanistan,AFG,2020-02-26,0.14286,,,,
Afghanistan,AFG,2020-02-27,0.14286,,,,
Afghanistan,AFG,2020-02-28,0.14286,,,,
Afghanistan,AFG,2020-02-29,0.14286,,,,
Afghanistan,AFG,2020-03-01,0.14286,,,,
Afghanistan,AFG,2020-03-02,0.14286,,,,
Afghanistan,AFG,2020-03-03,0.0,,,,
Afghanistan,AFG,2020-03-04,0.0,,,,
Afghanistan,AFG,2020-03-05,0.0,,,,
Afghanistan,AFG,2020-03-06,0.0,,,,
Afghanistan,AFG,2020-03-16,4.0,,,,
Afghanistan,AFG,2020-03-17,4.25,,,,
Afghanistan,AFG,2020-03-18,3.75,,,,
Afghanistan,AFG,2020-03-19,3.0,,,,
Afghanistan,AFG,2020-03-20,2.5,,,,
Afghanistan,AFG,2020-03-21,2.42857,,,,
Afghanistan,AFG,2020-03-22,2.0,,,,
Afghanistan,AFG,2020-03-23,2.57143,,,,
Afghanistan,AFG,2020-03-24,2.71429,,,,
Afghanistan,AFG,2020-03-25,2.8571400000000002,,,,
Afghanistan,AFG,2020-03-26,7.57143,,68.99205541900851,25.613045096572698,186.796195238378
Afghanistan,AFG,2020-03-27,7.57143,,69.80116591760999,26.0272794756425,186.225519204464
Afghanistan,AFG,2020-03-28,9.57143,,89.176932025364,33.4216027286723,233.701425868846
Afghanistan,AFG,2020-03-29,11.71429,,110.16372829414699,41.465638676938504,284.10267843986696
Afghanistan,AFG,2020-03-30,11.42857,,108.333175792121,41.1352932904245,274.436578914613
Afghanistan,AFG,2020-03-31,14.42857,,137.632212590392,52.65528677677629,342.29019106182096
Afghanistan,AFG,2020-04-01,17.71429,,169.735217288433,65.6010551021844,414.78904659966
Afghanistan,AFG,2020-04-02,16.71429,,160.575813316141,62.732535774253705,386.220693691557
Afghanistan,AFG,2020-04-03,22.85714,,219.721051448064,86.8555597183237,518.436915185511
Afghanistan,AFG,2020-04-04,20.57143,,197.427988457495,78.8429405348476,458.35435169306
Afghanistan,AFG,2020-04-05,23.42857,,223.976199358201,90.51905858688801,513.0250566485411
Afghanistan,AFG,2020-04-06,26.42857,,251.056008122458,102.61208313217699,567.377843708732
Afghanistan,AFG,2020-04-07,28.0,,263.632149585617,108.903348817017,589.1475276119439
Afghanistan,AFG,2020-04-08,28.714290000000002,,267.279007668863,111.634522757908,591.38237433351
Afghanistan,AFG,2020-04-09,33.0,,302.885880448242,127.8754786075,664.639305922935
Afghanistan,AFG,2020-04-10,35.57143,,321.079719913049,136.94320229697502,699.813409897294
Afghanistan,AFG,2020-04-11,40.85714,,361.742739119142,155.554854920544,783.459946608754
Afghanistan,AFG,2020-04-12,40.714290000000005,,352.67779670741,152.48503758943198,760.9450797888929
Afghanistan,AFG,2020-04-13,44.0,,371.967082411668,162.350743870936,798.378333798967
Afghanistan,AFG,2020-04-14,46.85714,,385.65977572642504,168.916535409665,825.455831688234
Afghanistan,AFG,2020-04-15,49.57143,,396.32512290502297,173.362788371791,845.456400381467
Afghanistan,AFG,2020-04-16,51.57143,,399.67376646302904,175.183656259677,850.8669265475951
Afghanistan,AFG,2020-04-17,44.285709999999995,,332.04772338569,145.659607968879,706.16811945304
Afghanistan,AFG,2020-04-18,46.285709999999995,,335.165680896132,147.401165261238,711.1180129166879
Afghanistan,AFG,2020-04-19,50.42857,,352.12681671402,155.169576856532,746.64855269538
Afghanistan,AFG,2020-04-20,55.57143000000001,,373.68488901361604,165.07274301562902,791.574432003611
Afghanistan,AFG,2020-04-21,52.285709999999995,,338.22978880187696,149.6925098268,715.304381102978
Afghanistan,AFG,2020-04-22,54.0,,335.75560294867296,148.94998547691003,708.909554698759
Afghanistan,AFG,2020-04-23,56.0,,334.47159301654597,148.91088549315901,704.2869272645821
Afghanistan,AFG,2020-04-24,69.57143,,399.01057229494904,178.160837653549,838.0359215918901
Afghanistan,AFG,2020-04-25,72.28571,,398.053913537386,178.585391180709,833.701381120865
Afghanistan,AFG,2020-04-26,79.28571,,419.240621219583,188.66835040438,874.7219376049691
Afghanistan,AFG,2020-04-27,76.42857,,388.194483130598,175.33675341417702,806.4479266232
Afghanistan,AFG,2020-04-28,96.0,,468.62470974261595,213.031065485896,969.473206136581
Afghanistan,AFG,2020-04-29,105.0,,492.98360879818705,225.182932888689,1015.48453928671
Afghanistan,AFG,2020-04-30,110.42857,,499.141913366203,228.98674659997997,1024.32535570349
Afghanistan,AFG,2020-05-01,127.14286000000001,,553.879055004555,255.18793880590098,1131.01380058898
Afghanistan,AFG,2020-05-02,140.57143,,590.951553459816,273.257195512032,1200.45330749125
Afghanistan,AFG,2020-05-03,143.71428999999998,,583.850420006399,270.964048856785,1183.3659273316698
Afghanistan,AFG,2020-05-04,167.57143,,658.890699971908,307.234317587722,1329.71465791138
Afghanistan,AFG,2020-05-05,170.14286,,648.56179237267,303.688242792304,1303.29993286011
Afghanistan,AFG,2020-05-06,199.57143,,738.7640941548269,347.283056176661,1478.96408733272
Afghanistan,AFG,2020-05-07,206.14286,,742.380650809911,350.195223721613,1480.2205193766101
Afghanistan,AFG,2020-05-08,198.85714,,697.9926819958999,330.63120537702997,1386.22754784504
Afghanistan,AFG,2020-05-09,206.14286,,706.5619098291679,335.66073750077004,1398.45586776025
Afghanistan,AFG,2020-05-10,223.42857,,749.246208746234,357.045269485676,1478.45726111483
Afghanistan,AFG,2020-05-11,242.57143,,797.38168566243,380.87235270445,1569.71418679147
Afghanistan,AFG,2020-05-12,256.14286,,826.9786870701331,395.806777373477,1624.3672414608
Afghanistan,AFG,2020-05-13,249.0,,791.110822549945,379.27524262681396,1549.7487688079
Afghanistan,AFG,2020-05-14,262.0,,820.737077956451,394.031092562699,1603.8769654144
Afghanistan,AFG,2020-05-15,253.71428999999998,,785.137578504459,377.589253275824,1530.89354082004
Afghanistan,AFG,2020-05-16,374.85714,,1148.13707115471,552.895112849726,2235.9309908418104
Afghanistan,AFG,2020-05-17,338.42857000000004,,1027.88708008917,495.980051311498,1998.27411646022
Afghanistan,AFG,2020-05-18,323.14286,,975.082057040215,471.469230928142,1892.37252194935
Afghanistan,AFG,2020-05-19,340.71429,,1023.3439062166699,495.62304812046204,1983.45847945075
Afghanistan,AFG,2020-05-20,383.71429,,1149.3207916354402,557.261524929616,2226.5122575763503
Afghanistan,AFG,2020-05-21,417.0,,1247.93286411136,605.6233752180269,2414.78739421193
Afghanistan,AFG,2020-05-22,476.71429000000006,,1428.10402465399,693.318203623616,2762.15431542499
Afghanistan,AFG,2020-05-23,402.0,,1207.83815135558,586.758110374666,2333.2596698593698
Afghanistan,AFG,2020-05-24,513.71429,,1551.0683171747198,753.276309371118,2997.2433833890505
Afghanistan,AFG,2020-05-25,559.71429,,1701.6263738926,826.4000504655149,3290.35996806961
Afghanistan,AFG,2020-05-26,585.8571400000001,,1797.0448515505398,871.7440679961121,3477.47895777819
Afghanistan,AFG,2020-05-27,596.8571400000001,,1851.0144595064999,897.0021205389011,3585.0122316280895
Afghanistan,AFG,2020-05-28,615.8571400000001,,1935.1712383205302,937.383156384798,3751.6481985461296
Afghanistan,AFG,2020-05-29,622.8571400000001,,1987.3856237872897,961.057601101241,3857.58677041476
Afghanistan,AFG,2020-05-30,634.71429,,2061.14008186124,995.493321091698,4006.41725507534
Afghanistan,AFG,2020-05-31,646.71429,,2142.32322376969,1032.52573034625,4168.81673169802
Afghanistan,AFG,2020-06-01,660.42857,,2237.0401817533498,1076.58748115847,4356.24015446735
Afghanistan,AFG,2020-06-02,653.8571400000001,,2270.16172901441,1090.85406209447,4424.61158900465
Afghanistan,AFG,2020-06-03,668.28571,,2384.11964385762,1143.99810282447,4648.419299299179
Afghanistan,AFG,2020-06-04,687.28571,,2525.60827429342,1209.82486171748,4924.87276863716
Afghanistan,AFG,2020-06-05,716.8571400000001,,2720.13746667678,1303.3238870800901,5307.579523062729
Afghanistan,AFG,2020-06-06,758.57143,,2979.44457414455,1427.3766340282598,5807.23364292427
Afghanistan,AFG,2020-06-07,718.0,,2925.9392350410603,1401.45945374758,5703.06332676032
Afghanistan,AFG,2020-06-08,733.8571400000001,,3109.78088869844,1489.1474890424302,6059.64902509455
Afghanistan,AFG,2020-06-09,738.1428599999999,,3259.4926411994397,1560.5587058774202,6346.4731308522305
Afghanistan,AFG,2020-06-10,707.1428599999999,,3260.18245738889,1560.6983639452699,6343.290635467951
Afghanistan,AFG,2020-06-11,696.57143,,3358.6255783215697,1609.0025597801998,6531.200473814711
Afghanistan,AFG,2020-06-12,690.8571400000001,,3488.72594646966,1672.72522032539,6779.48824426552
Afghanistan,AFG,2020-06-13,653.8571400000001,,3462.0428074175,1660.6110194839498,6723.29178225787
Afghanistan,AFG,2020-06-14,650.1428599999999,,3612.18348942675,1733.737784155,7011.69745574701
Afghanistan,AFG,2020-06-15,632.0,,3686.1039134321295,1769.3682582936701,7150.93556726545
Afghanistan,AFG,2020-06-16,658.57143,,4032.2522607047295,1937.02075100409,7821.37989381277
Afghanistan,AFG,2020-06-17,693.0,,4452.420408795229,2140.18724336629,8632.70346631903
Afghanistan,AFG,2020-06-18,675.8571400000001,,4552.72976445951,2189.32229307668,8829.0585725634
Afghanistan,AFG,2020-06-19,663.1428599999999,,4677.63202332029,2250.27151899255,9071.42216549605
Afghanistan,AFG,2020-06-20,618.8571400000001,,4563.22734595564,2198.23060167778,8843.96816805979
Afghanistan,AFG,2020-06-21,617.42857,,4749.108971857229,2287.82462695325,9211.47571974379
Afghanistan,AFG,2020-06-22,581.0,,4650.00787177832,2242.14679350327,9015.805119810691
Afghanistan,AFG,2020-06-23,516.57143,,4289.5420601161495,2067.98868729403,8323.75786163286
Afghanistan,AFG,2020-06-24,453.0,,3890.3742291135704,1875.4240920657899,7550.604741601441
Afghanistan,AFG,2020-06-25,405.85714,,3592.2322947561497,1729.36513657009,6978.49219582376
Afghanistan,AFG,2020-06-26,377.57142999999996,,3431.4080782557003,1648.1281829531101,6664.51005766462
Afghanistan,AFG,2020-06-27,367.57142999999996,,3416.6668510619606,1640.33990402617,6638.648940156921
Afghanistan,AFG,2020-06-28,313.14286,,2965.11854516389,1424.7912645817498,5762.5397969982605
Afghanistan,AFG,2020-06-29,304.85714,,2928.55367901255,1407.00143997618,5695.37626225672
Afghanistan,AFG,2020-06-30,299.28571,,2904.7890306037602,1396.21841533768,5652.20380960677
Afghanistan,AFG,2020-07-01,290.85714,,2840.60111215368,1368.1977111253698,5530.32553005638
Afghanistan,AFG,2020-07-02,303.0,,2965.84499893085,1427.09696126487,5788.577887378199
Afghanistan,AFG,2020-07-03,263.85714,,2578.60941568351,1238.72081742244,5042.1680199558705
Afghanistan,AFG,2020-07-04,267.57142999999996,,2601.2821703846203,1247.55078577794,5095.86196087725
Afghanistan,AFG,2020-07-05,293.71429,,2830.9235703522804,1354.68191601411,5553.87735277001
Afghanistan,AFG,2020-07-06,283.42857000000004,,2699.8907214689702,1288.91493139503,5305.20694442619
Afghanistan,AFG,2020-07-07,306.57142999999996,,2878.1147836528003,1370.76169238334,5668.6825070985
Afghanistan,AFG,2020-07-08,296.71429,,2738.48859663561,1301.52735461945,5399.53774778513
Afghanistan,AFG,2020-07-09,259.57142999999996,,2350.1581602982897,1114.40769409971,4644.41689608385
Afghanistan,AFG,2020-07-10,269.42857000000004,,2388.80834294715,1130.46367943217,4725.3517848418105
Afghanistan,AFG,2020-07-11,291.71429,,2529.15677832428,1193.65770414635,5014.84375096855
Afghanistan,AFG,2020-07-12,254.14286,,2152.38504721607,1012.9084910803,4274.997312252561
Afghanistan,AFG,2020-07-13,214.28571000000002,,1771.55069858607,831.3243277489661,3528.8453030144897
Afghanistan,AFG,2020-07-14,153.0,,1234.27176654401,577.382851342932,2465.40618823157
Afghanistan,AFG,2020-07-15,163.71428999999998,,1288.68085899726,600.193405768103,2582.77860887474
Afghanistan,AFG,2020-07-16,191.57143,,1471.7680670263098,682.607764081611,2960.2701024441803
Afghanistan,AFG,2020-07-17,166.0,,1245.3619807700802,575.09820691398,2512.67966393138
Afghanistan,AFG,2020-07-18,131.85714,,966.723252949218,444.42231202637004,1956.57943515464
Afghanistan,AFG,2020-07-19,121.42857,,870.8817136035769,398.67902866107596,1766.95541072808
Afghanistan,AFG,2020-07-20,146.28571000000002,,1027.50323418506,467.87963302633597,2090.37869422277
Afghanistan,AFG,2020-07-21,165.71428999999998,,1141.44684598875,518.013659278374,2328.92728156527
Afghanistan,AFG,2020-07-22,141.0,,953.800968788385,431.19850137955706,1951.2187484652
Afghanistan,AFG,2020-07-23,131.57143,,875.404059091961,394.727399738209,1796.62152875953
Afghanistan,AFG,2020-07-24,122.57143,,803.421284758087,361.406882660751,1653.5036681102201
Afghanistan,AFG,2020-07-25,106.71428999999999,,690.241045882417,310.400335625905,1426.38850464113
Afghanistan,AFG,2020-07-26,122.28571000000001,,781.8175890814,350.56287811981,1622.31031843386
Afghanistan,AFG,2020-07-27,112.57143,,712.573600583573,319.193328329189,1483.3615974903798
Afghanistan,AFG,2020-07-28,107.57143,,675.2882298742489,301.82138297573,1409.5304737783702
Afghanistan,AFG,2020-07-29,106.28571000000001,,662.766072602658,295.730443140937,1389.2497391562
Afghanistan,AFG,2020-07-30,79.42857,,492.75269598865896,219.13176636111,1036.34205600584
Afghanistan,AFG,2020-07-31,87.71429,,542.162558719564,239.51386889749298,1145.04502463807
Afghanistan,AFG,2020-08-01,96.28571,,593.8039658300789,261.081048840218,1262.18041563422
Afghanistan,AFG,2020-08-02,79.0,,486.73609677065997,212.68698839590598,1042.51545961785
Afghanistan,AFG,2020-08-03,63.85714,,393.53445188793,170.61035820900298,848.2058654929469
Afghanistan,AFG,2020-08-04,54.14286,,334.115054471798,143.421553635056,728.790134650625
Afghanistan,AFG,2020-08-05,51.14286,,316.328755715518,134.279264363575,699.318786590155
Afghanistan,AFG,2020-08-06,60.714290000000005,,376.70801300120104,157.93304545743098,846.0577122300459
Afghanistan,AFG,2020-08-07,56.42856999999999,,351.472251055026,145.5603297946,804.0405860617709
Afghanistan,AFG,2020-08-08,43.57143,,272.591328072533,111.473078418118,638.867018229953
Afghanistan,AFG,2020-08-09,49.14286,,308.958124975842,124.58415456728999,739.326648956781
Afghanistan,AFG,2020-08-10,49.14286,,310.57496635785196,123.30799620955601,761.543552481759
Afghanistan,AFG,2020-08-11,43.85714,,278.677330927546,108.750357989939,700.3305557146471
Afghanistan,AFG,2020-08-12,62.85714,,,,
Afghanistan,AFG,2020-08-13,64.14286,,,,
Afghanistan,AFG,2020-08-14,69.57143,,,,
Afghanistan,AFG,2020-08-15,59.42856999999999,,,,
Afghanistan,AFG,2020-08-16,71.0,,,,
Afghanistan,AFG,2020-08-17,77.42857,,,,
Afghanistan,AFG,2020-08-18,77.85714,,,,
Afghanistan,AFG,2020-08-19,47.14286,,,,
Afghanistan,AFG,2020-08-20,59.14286,,,,
Afghanistan,AFG,2020-08-21,61.714290000000005,,,,
Afghanistan,AFG,2020-08-22,66.14286,,,,
Afghanistan,AFG,2020-08-23,64.0,,,,
Afghanistan,AFG,2020-08-24,57.57143000000001,,,,
Afghanistan,AFG,2020-08-25,67.28571,,,,
Afghanistan,AFG,2020-08-26,67.42857,,,,
Afghanistan,AFG,2020-08-27,52.42857,,,,
Afghanistan,AFG,2020-08-28,39.0,,,,
Afghanistan,AFG,2020-08-29,35.14286,,,,
Afghanistan,AFG,2020-08-30,20.57143,,,,
Afghanistan,AFG,2020-08-31,23.28571,,,,
Afghanistan,AFG,2020-09-01,18.0,,,,
Afghanistan,AFG,2020-09-02,19.14286,,,,
Afghanistan,AFG,2020-09-03,16.71429,,,,
Afghanistan,AFG,2020-09-04,22.71429,,,,
Afghanistan,AFG,2020-09-05,23.42857,,,,
Afghanistan,AFG,2020-09-06,25.85714,,,,
Afghanistan,AFG,2020-09-07,33.714290000000005,,,,
Afghanistan,AFG,2020-09-08,42.57143,,,,
Afghanistan,AFG,2020-09-09,45.0,,,,
Afghanistan,AFG,2020-09-10,43.0,,,,
Afghanistan,AFG,2020-09-11,40.57143,,,,
Afghanistan,AFG,2020-09-12,43.14286,,,,
Afghanistan,AFG,2020-09-13,45.285709999999995,,,,
Afghanistan,AFG,2020-09-14,45.42857,,,,
Afghanistan,AFG,2020-09-15,45.85714,,,,
Afghanistan,AFG,2020-09-16,47.85714,,,,
Afghanistan,AFG,2020-09-17,46.85714,,,,
Afghanistan,AFG,2020-09-18,42.85714,,,,
Afghanistan,AFG,2020-09-19,44.714290000000005,,,,
Afghanistan,AFG,2020-09-20,57.57143000000001,,,,
Afghanistan,AFG,2020-09-21,46.85714,,,,
Afghanistan,AFG,2020-09-22,37.0,,,,
Afghanistan,AFG,2020-09-23,41.42857,,,,
Afghanistan,AFG,2020-09-24,42.57143,,,,
Afghanistan,AFG,2020-09-25,44.85714,,,,
Afghanistan,AFG,2020-09-26,39.0,,,,
Afghanistan,AFG,2020-09-27,26.14286,,,,
Afghanistan,AFG,2020-09-28,26.14286,,,,
Afghanistan,AFG,2020-09-29,23.57143,,,,
Afghanistan,AFG,2020-09-30,15.57143,,,,
Afghanistan,AFG,2020-10-01,14.0,,,,
Afghanistan,AFG,2020-10-02,14.14286,,,,
Afghanistan,AFG,2020-10-03,14.0,,,,
Afghanistan,AFG,2020-10-04,10.0,,,,
Afghanistan,AFG,2020-10-05,16.28571,,,,
Afghanistan,AFG,2020-10-06,35.285709999999995,,,,
Afghanistan,AFG,2020-10-07,42.0,,,,
Afghanistan,AFG,2020-10-08,49.714290000000005,,,,
Afghanistan,AFG,2020-10-09,58.285709999999995,,,,
Afghanistan,AFG,2020-10-10,59.0,,,,
Afghanistan,AFG,2020-10-11,58.0,,,,
Afghanistan,AFG,2020-10-12,65.42857,,,,
Afghanistan,AFG,2020-10-13,63.14286,,,,
Afghanistan,AFG,2020-10-14,63.714290000000005,,,,
Afghanistan,AFG,2020-10-15,58.57143000000001,,,,
Afghanistan,AFG,2020-10-16,47.57143,,,,
Afghanistan,AFG,2020-10-17,52.85714,,,,
Afghanistan,AFG,2020-10-18,62.57143000000001,,,,
Afghanistan,AFG,2020-10-19,57.285709999999995,,,,
Afghanistan,AFG,2020-10-20,51.285709999999995,,,,
Afghanistan,AFG,2020-10-21,54.42856999999999,,,,
Afghanistan,AFG,2020-10-22,69.14286,,,,
Afghanistan,AFG,2020-10-23,85.71429,,,,
Afghanistan,AFG,2020-10-24,87.71429,,,,
Afghanistan,AFG,2020-10-25,89.57143,,,,
Afghanistan,AFG,2020-10-26,90.42857,,,,
Afghanistan,AFG,2020-10-27,106.42857,,,,
Afghanistan,AFG,2020-10-28,110.0,,,,
Africa,,2020-01-02,0.0,,,,
Africa,,2020-01-03,0.0,,,,
Africa,,2020-01-04,0.0,,,,
Africa,,2020-01-05,0.0,,,,
Africa,,2020-01-06,0.0,,,,
Africa,,2020-01-07,0.0,,,,
Africa,,2020-01-08,0.0,,,,
Africa,,2020-01-09,0.0,,,,
Africa,,2020-01-10,0.0,,,,
Africa,,2020-01-11,0.0,,,,
Africa,,2020-01-12,0.0,,,,
Africa,,2020-01-13,0.0,,,,
Africa,,2020-01-14,0.0,,,,
Africa,,2020-01-15,0.0,,,,
Africa,,2020-01-16,0.0,,,,
Africa,,2020-01-17,0.0,,,,
Africa,,2020-01-18,0.0,,,,
Africa,,2020-01-19,0.0,,,,
Africa,,2020-01-20,0.0,,,,
Africa,,2020-01-21,0.0,,,,
Africa,,2020-01-22,0.0,,,,
Africa,,2020-01-23,0.0,,,,
Africa,,2020-01-24,0.0,,,,
Africa,,2020-01-25,0.0,,,,
Africa,,2020-01-26,0.0,,,,
Africa,,2020-01-27,0.0,,,,
Africa,,2020-01-28,0.0,,,,
Africa,,2020-01-29,0.0,,,,
Africa,,2020-01-30,0.0,,,,
Africa,,2020-01-31,0.0,,,,
Africa,,2020-02-01,0.0,,,,
Africa,,2020-02-02,0.0,,,,
Africa,,2020-02-03,0.0,,,,
Africa,,2020-02-04,0.0,,,,
Africa,,2020-02-05,0.0,,,,
Africa,,2020-02-06,0.0,,,,
Africa,,2020-02-07,0.0,,,,
Africa,,2020-02-08,0.0,,,,
Africa,,2020-02-09,0.0,,,,
Africa,,2020-02-10,0.0,,,,
Africa,,2020-02-11,0.0,,,,
Africa,,2020-02-12,0.0,,,,
Africa,,2020-02-13,0.0,,,,
Africa,,2020-02-14,0.0,,,,
Africa,,2020-02-15,0.14286,,,,
Africa,,2020-02-16,0.14286,,,,
Africa,,2020-02-17,0.14286,,,,
Africa,,2020-02-18,0.14286,,,,
Africa,,2020-02-19,0.14286,,,,
Africa,,2020-02-20,0.14286,,,,
Africa,,2020-02-21,0.14286,,,,
Africa,,2020-02-22,0.0,,,,
Africa,,2020-02-23,0.0,,,,
Africa,,2020-02-24,0.0,,,,
Africa,,2020-02-25,0.0,,,,
Africa,,2020-02-26,0.14286,,,,
Africa,,2020-02-27,0.14286,,,,
Africa,,2020-02-28,0.28570999999999996,,,,
Africa,,2020-02-29,0.28570999999999996,,,,
Africa,,2020-03-01,0.57143,,,,
Africa,,2020-03-02,0.71429,,,,
Africa,,2020-03-03,1.14286,,,,
Africa,,2020-03-04,1.2857100000000001,,,,
Africa,,2020-03-05,2.57143,,,,
Africa,,2020-03-06,3.71429,,,,
Africa,,2020-03-07,5.71429,,,,
Africa,,2020-03-08,5.57143,,,,
Africa,,2020-03-09,11.0,,,,
Africa,,2020-03-10,12.28571,,,,
Africa,,2020-03-11,13.42857,,,,
Africa,,2020-03-12,14.0,,,,
Africa,,2020-03-13,18.57143,,,,
Africa,,2020-03-14,22.71429,,,,
Africa,,2020-03-15,27.85714,,,,
Africa,,2020-03-16,34.42857,,,,
Africa,,2020-03-17,43.85714,,,,
Africa,,2020-03-18,55.57143000000001,,,,
Africa,,2020-03-19,73.57143,,,,
Africa,,2020-03-20,83.57143,,,,
Africa,,2020-03-21,110.42857,,,,
Africa,,2020-03-22,133.85714,,,,
Africa,,2020-03-23,152.14286,,,,
Africa,,2020-03-24,190.85714,,,,
Africa,,2020-03-25,244.14286,,,,
Africa,,2020-03-26,293.85714,,,,
Africa,,2020-03-27,362.0,,,,
Africa,,2020-03-28,404.14286,,,,
Africa,,2020-03-29,421.14286,,,,
Africa,,2020-03-30,462.85714,,,,
Africa,,2020-03-31,485.57142999999996,,,,
Africa,,2020-04-01,489.0,,,,
Africa,,2020-04-02,508.28570999999994,,,,
Africa,,2020-04-03,515.0,,,,
Africa,,2020-04-04,529.1428599999999,,,,
Africa,,2020-04-05,616.57143,,,,
Africa,,2020-04-06,649.42857,,,,
Africa,,2020-04-07,666.42857,,,,
Africa,,2020-04-08,699.71429,,,,
Africa,,2020-04-09,742.57143,,,,
Africa,,2020-04-10,771.0,,,,
Africa,,2020-04-11,777.71429,,,,
Africa,,2020-04-12,746.57143,,,,
Africa,,2020-04-13,763.8571400000001,,,,
Africa,,2020-04-14,784.1428599999999,,,,
Africa,,2020-04-15,822.42857,,,,
Africa,,2020-04-16,828.1428599999999,,,,
Africa,,2020-04-17,864.1428599999999,,,,
Africa,,2020-04-18,992.1428599999999,,,,
Africa,,2020-04-19,1055.85714,,,,
Africa,,2020-04-20,1111.57143,,,,
Africa,,2020-04-21,1139.42857,,,,
Africa,,2020-04-22,1190.85714,,,,
Africa,,2020-04-23,1206.14286,,,,
Africa,,2020-04-24,1270.2857099999999,,,,
Africa,,2020-04-25,1311.14286,,,,
Africa,,2020-04-26,1322.7142900000001,,,,
Africa,,2020-04-27,1349.2857099999999,,,,
Africa,,2020-04-28,1413.57143,,,,
Africa,,2020-04-29,1473.57143,,,,
Africa,,2020-04-30,1578.42857,,,,
Africa,,2020-05-01,1661.2857099999999,,,,
Africa,,2020-05-02,1668.85714,,,,
Africa,,2020-05-03,1780.0,,,,
Africa,,2020-05-04,1812.42857,,,,
Africa,,2020-05-05,1994.28571,,,,
Africa,,2020-05-06,2039.42857,,,,
Africa,,2020-05-07,2134.57143,,,,
Africa,,2020-05-08,2179.42857,,,,
Africa,,2020-05-09,2439.85714,,,,
Africa,,2020-05-10,2551.57143,,,,
Africa,,2020-05-11,2708.0,,,,
Africa,,2020-05-12,2769.71429,,,,
Africa,,2020-05-13,2899.42857,,,,
Africa,,2020-05-14,2979.42857,,,,
Africa,,2020-05-15,3081.85714,,,,
Africa,,2020-05-16,2942.28571,,,,
Africa,,2020-05-17,2971.14286,,,,
Africa,,2020-05-18,3060.71429,,,,
Africa,,2020-05-19,3082.14286,,,,
Africa,,2020-05-20,3123.0,,,,
Africa,,2020-05-21,3207.42857,,,,
Africa,,2020-05-22,3453.71429,,,,
Africa,,2020-05-23,3611.4285700000005,,,,
Africa,,2020-05-24,3816.5714299999995,,,,
Africa,,2020-05-25,3870.4285700000005,,,,
Africa,,2020-05-26,3954.14286,,,,
Africa,,2020-05-27,4045.14286,,,,
Africa,,2020-05-28,4221.0,,,,
